location_id,location_zip_code,location_city,location_state,,
519,16072,aracatuba,SP,,16072|aracatuba|SP
520,81830,curitiba,PR,,81830|curitiba|PR
521,74210,goiania,GO,,74210|goiania|GO
522,16200,birigui,SP,,16200|birigui|SP
523,18070,sorocaba,SP,,18070|sorocaba|SP
524,37580,monte siao,MG,,37580|monte siao|MG
525,13073,campinas,SP,,13073|campinas|SP
526,89248,garuva,SC,,89248|garuva|SC
527,38650,bonfinopolis de minas,MG,,38650|bonfinopolis de minas|MG
528,13150,cosmopolis,SP,,13150|cosmopolis|SP
529,14092,ribeirao preto,SP,,14092|ribeirao preto|SP
530,15800,catanduva,SP,,15800|catanduva|SP
531,01215,sao paulo,SP,,01215|sao paulo|SP
532,24451,sao goncalo,RJ,,24451|sao goncalo|RJ
533,04386,sao paulo,SP,,04386|sao paulo|SP
534,05547,sao paulo,SP,,05547|sao paulo|SP
535,21070,rio de janeiro,RJ,,21070|rio de janeiro|RJ
536,37706,pocos de caldas,MG,,37706|pocos de caldas|MG
537,24725,sao goncalo,RJ,,24725|sao goncalo|RJ
538,13160,artur nogueira,SP,,13160|artur nogueira|SP
539,11015,santos,SP,,11015|santos|SP
540,04209,sao paulo,SP,,04209|sao paulo|SP
541,30575,belo horizonte,MG,,30575|belo horizonte|MG
542,06513,santana de parnaiba,SP,,06513|santana de parnaiba|SP
543,20520,rio de janeiro,RJ,,20520|rio de janeiro|RJ
544,58030,joao pessoa,PB,,58030|joao pessoa|PB
545,17300,dois corregos,SP,,17300|dois corregos|SP
546,89245,araquari,SC,,89245|araquari|SC
547,01220,sao paulo,SP,,01220|sao paulo|SP
548,90230,porto alegre,RS,,90230|porto alegre|RS
549,83075,sao jose dos pinhais,PR,,83075|sao jose dos pinhais|PR
550,31570,belo horizonte,SP,,31570|belo horizonte|SP
551,36500,uba,MG,,36500|uba|MG
552,93310,"novo hamburgo, rio grande do sul, brasil",RS,,"93310|novo hamburgo, rio grande do sul, brasil|RS"
553,84035,ponta grossa,PR,,84035|ponta grossa|PR
554,80330,curitiba,PR,,80330|curitiba|PR
555,89218,joinville,SC,,89218|joinville|SC
556,88056,floranopolis,SC,,88056|floranopolis|SC
557,15155,jaci,SP,,15155|jaci|SP
558,13170,sumare,SP,,13170|sumare|SP
559,83070,sao jose dos pinhais,PR,,83070|sao jose dos pinhais|PR
560,09350,maua,SP,,09350|maua|SP
561,85980,guaira,PR,,85980|guaira|PR
562,02118,sao paulo,SP,,02118|sao paulo|SP
563,12242,sao jose dos campos,SP,,12242|sao jose dos campos|SP
564,29313,cachoeiro de itapemirim,ES,,29313|cachoeiro de itapemirim|ES
565,14150,serrana,SP,,14150|serrana|SP
566,05108,sao paulo,SP,,05108|sao paulo|SP
567,86604,rolandia,PR,,86604|rolandia|PR
568,04360,sao paulo,SP,,04360|sao paulo|SP
569,23062,rio de janeiro,RJ,,23062|rio de janeiro|RJ
570,03029,sao paulo,SP,,03029|sao paulo|SP
571,04054,sao paulo,SP,,04054|sao paulo|SP
572,36415,congonhas,MG,,36415|congonhas|MG
573,15046,sao jose do rio preto,SP,,15046|sao jose do rio preto|SP
574,05537,sao paulo,SP,,05537|sao paulo|SP
575,12943,atibaia,SP,,12943|atibaia|SP
576,06852,itapecerica da serra,SP,,06852|itapecerica da serra|SP
577,83091,sao  jose dos pinhais,PR,,83091|sao  jose dos pinhais|PR
578,18035,sorocaba,SP,,18035|sorocaba|SP
579,18550,boituva,SP,,18550|boituva|SP
580,13405,piracicaba,SP,,13405|piracicaba|SP
581,03275,sao paulo,SP,,03275|sao paulo|SP
582,14400,franca,SP,,14400|franca|SP
583,88495,garopaba,SC,,88495|garopaba|SC
584,90010,porto alegre,RS,,90010|porto alegre|RS
585,17604,tupa,SP,,17604|tupa|SP
586,03612,sao paulo,SP,,03612|sao paulo|SP
587,05268,sao paulo,SP,,05268|sao paulo|SP
588,13660,porto ferreira,SP,,13660|porto ferreira|SP
589,03059,sao paulo,SP,,03059|sao paulo|SP
590,07600,mairipora,SP,,07600|mairipora|SP
591,01547,sao paulo,SP,,01547|sao paulo|SP
592,13041,campinas,SP,,13041|campinas|SP
593,16480,guaimbe,SP,,16480|guaimbe|SP
594,95360,parai,RS,,95360|parai|RS
595,17700,osvaldo cruz,SP,,17700|osvaldo cruz|SP
596,09862,sao bernardo do campo,SP,,09862|sao bernardo do campo|SP
597,37706,pocos de caldas,MG,,37706|pocos de caldas|MG
598,28495,aperibe,RJ,,28495|aperibe|RJ
599,35500,divinopolis,MG,,35500|divinopolis|MG
600,01021,sao paulo,SP,,01021|sao paulo|SP
601,17605,tupa,SP,,17605|tupa|SP
602,80610,curitiba,PR,,80610|curitiba|PR
603,18053,sorocaba,SP,,18053|sorocaba|SP
604,88715,jaguaruna,SC,,88715|jaguaruna|SC
605,86707,arapongas,PR,,86707|arapongas|PR
606,26210,nova iguacu,RJ,,26210|nova iguacu|RJ
607,08250,sao paulo,SP,,08250|sao paulo|SP
608,29101,vila velha,SP,,29101|vila velha|SP
609,14801,araraquara,SP,,14801|araraquara|SP
610,09182,santo andre,SP,,09182|santo andre|SP
611,89210,joinville,SC,,89210|joinville|SC
612,13085,campinas,SP,,13085|campinas|SP
613,21070,rio de janeiro,RJ,,21070|rio de janeiro|RJ
614,07194,guarulhos,SP,,07194|guarulhos|SP
615,36052,juiz de fora,MG,,36052|juiz de fora|MG
616,23080,rio de janeiro,RJ,,23080|rio de janeiro|RJ
617,38230,fronteira,MG,,38230|fronteira|MG
618,14960,novo horizonte,SP,,14960|novo horizonte|SP
619,18185,pilar do sul,SP,,18185|pilar do sul|SP
620,15840,itajobi,SP,,15840|itajobi|SP
621,87050,maringa,PR,,87050|maringa|PR
622,04815,sao paulo,SP,,04815|sao paulo|SP
623,29142,cariacica / es,ES,,29142|cariacica / es|ES
624,36320,prados,MG,,36320|prados|MG
625,88020,florianopolis,SC,,88020|florianopolis|SC
626,13560,sao carlos,SP,,13560|sao carlos|SP
627,11065,santos,SP,,11065|santos|SP
628,08598,itaquaquecetuba,SP,,08598|itaquaquecetuba|SP
629,62170,mucambo,CE,,62170|mucambo|CE
630,83409,colombo,PR,,83409|colombo|PR
631,13504,rio claro,SP,,13504|rio claro|SP
632,14940,ibitinga,SP,,14940|ibitinga|SP
633,95705,bento goncalves,RS,,95705|bento goncalves|RS
634,04041,sao paulo,SP,,04041|sao paulo|SP
635,12080,taubate,SP,,12080|taubate|SP
636,81210,curitiba,PR,,81210|curitiba|PR
637,87050,maringa,PR,,87050|maringa|PR
638,86026,londrina,PR,,86026|londrina|PR
639,01244,sao paulo,SP,,01244|sao paulo|SP
640,39400,montes claros,MG,,39400|montes claros|MG
641,82810,curitiba,PR,,82810|curitiba|PR
642,04613,sao paulo,SP,,04613|sao paulo|SP
643,09694,sao bernardo do campo,SP,,09694|sao bernardo do campo|SP
644,11701,praia grande,SP,,11701|praia grande|SP
645,07152,guarulhos,SP,,07152|guarulhos|SP
646,92310,canoas,RS,,92310|canoas|RS
647,82510,curitiba,PR,,82510|curitiba|PR
648,36570,vicosa,MG,,36570|vicosa|MG
649,13090,campinas,SP,,13090|campinas|SP
650,05201,sao paulo,SP,,05201|sao paulo|SP
651,03126,sao paulo,SP,,03126|sao paulo|SP
652,21041,rio de janeiro,RJ,,21041|rio de janeiro|RJ
653,82130,curitiba,PR,,82130|curitiba|PR
654,76804,porto velho,RO,,76804|porto velho|RO
655,40130,salvador,BA,,40130|salvador|BA
656,13720,sao jose do rio pardo,SP,,13720|sao jose do rio pardo|SP
657,32260,contagem,MG,,32260|contagem|MG
658,85501,pato branco,PR,,85501|pato branco|PR
659,36301,sao joao del rei,MG,,36301|sao joao del rei|MG
660,14091,ribeirao preto,SP,,14091|ribeirao preto|SP
661,19042,presidente prudente,SP,,19042|presidente prudente|SP
662,08743,mogi das cruzes,SP,,08743|mogi das cruzes|SP
663,26600,paracambi,RJ,,26600|paracambi|RJ
664,13312,itu,SP,,13312|itu|SP
665,13930,serra negra,SP,,13930|serra negra|SP
666,15052,sao jose do rio preto,SP,,15052|sao jose do rio preto|SP
667,09541,sao caetano do sul,SP,,09541|sao caetano do sul|SP
668,01420,sao paulo,SP,,01420|sao paulo|SP
669,01239,sao paulo,SP,,01239|sao paulo|SP
670,13418,piracicaba,SP,,13418|piracicaba|SP
671,13820,jaguariuna,SP,,13820|jaguariuna|SP
672,04001,sao paulo,SP,,04001|sao paulo|SP
673,17051,bauru,SP,,17051|bauru|SP
674,15081,sao jose do rio preto,SP,,15081|sao jose do rio preto|SP
675,09550,sao caetano do sul,SP,,09550|sao caetano do sul|SP
676,89256,jaragua do sul,SC,,89256|jaragua do sul|SC
677,02523,sao paulo,SP,,02523|sao paulo|SP
678,05462,sao paulo,SP,,05462|sao paulo|SP
679,83411,colombo,PR,,83411|colombo|PR
680,89069,blumenau,SC,,89069|blumenau|SC
681,36010,juiz de fora,SP,,36010|juiz de fora|SP
682,04154,sao paulo,SP,,04154|sao paulo|SP
683,28660,bom jardim,RJ,,28660|bom jardim|RJ
684,58385,serra redonda,PB,,58385|serra redonda|PB
685,14940,ibitinga,SP,,14940|ibitinga|SP
686,82800,curitiba,PR,,82800|curitiba|PR
687,04133,sao paulo,SP,,04133|sao paulo|SP
688,02851,sao paulo,SP,,02851|sao paulo|SP
689,89240,sao francisco do sul,SC,,89240|sao francisco do sul|SC
690,07052,guarulhos,SP,,07052|guarulhos|SP
691,29104,vila velha,ES,,29104|vila velha|ES
692,19010,presidente prudente,SP,,19010|presidente prudente|SP
693,32672,betim,MG,,32672|betim|MG
694,01303,sao paulo,SP,,01303|sao paulo|SP
695,04676,sao paulo,SP,,04676|sao paulo|SP
696,03910,sao paulo,SP,,03910|sao paulo|SP
697,81200,curitiba,PR,,81200|curitiba|PR
698,09411,ribeirao pires,SP,,09411|ribeirao pires|SP
699,81070,curitiba,PR,,81070|curitiba|PR
700,84430,imbituva,PR,,84430|imbituva|PR
701,83280,guaratuba,PR,,83280|guaratuba|PR
702,91520,porto alegre,SP,,91520|porto alegre|SP
703,05615,sao paulo,SP,,05615|sao paulo|SP
704,64033,teresina,PI,,64033|teresina|PI
705,04164,sao paulo,SP,,04164|sao paulo|SP
706,91360,porto alegre,RS,,91360|porto alegre|RS
707,14406,franca,SP,,14406|franca|SP
708,89900,sao miguel d'oeste,SC,,89900|sao miguel d'oeste|SC
709,18550,boituva,SP,,18550|boituva|SP
710,12941,atibaia,SP,,12941|atibaia|SP
711,12230,sao jose dos campos,SP,,12230|sao jose dos campos|SP
712,18132,sao roque,SP,,18132|sao roque|SP
713,86820,california,PR,,86820|california|PR
714,08020,sao paulo,SP,,08020|sao paulo|SP
715,14802,araraquara,SP,,14802|araraquara|SP
716,07135,guarulhos,SP,,07135|guarulhos|SP
717,17600,tupa,SP,,17600|tupa|SP
718,02562,sao paulo,SP,,02562|sao paulo|SP
719,84920,japira,PR,,84920|japira|PR
720,20751,rio de janeiro,RJ,,20751|rio de janeiro|RJ
721,70610,brasilia,DF,,70610|brasilia|DF
722,09190,santo andre,SP,,09190|santo andre|SP
723,85851,foz do iguacu,PR,,85851|foz do iguacu|PR
724,12080,taubate,SP,,12080|taubate|SP
725,09780,sao bernardo do campo,SP,,09780|sao bernardo do campo|SP
726,13483,limeira,SP,,13483|limeira|SP
727,13180,sumare,SP,,13180|sumare|SP
728,02215,sao paulo,SP,,02215|sao paulo|SP
729,08583,itaquaquecetuba,SP,,08583|itaquaquecetuba|SP
730,28633,nova friburgo,RJ,,28633|nova friburgo|RJ
731,21862,rio de janeiro,RJ,,21862|rio de janeiro|RJ
732,04438,sao paulo,SP,,04438|sao paulo|SP
733,03521,sao paulo,SP,,03521|sao paulo|SP
734,30120,belo horizonte,MG,,30120|belo horizonte|MG
735,37975,itau de minas,MG,,37975|itau de minas|MG
736,03654,sao paulo,SP,,03654|sao paulo|SP
737,36050,juiz de fora,MG,,36050|juiz de fora|MG
738,88085,florianopolis,SC,,88085|florianopolis|SC
739,05171,sao paulo,SP,,05171|sao paulo|SP
740,16200,birigui,SP,,16200|birigui|SP
741,35540,oliveira,MG,,35540|oliveira|MG
742,34710,sabara,MG,,34710|sabara|MG
743,19865,pedrinhas paulista,SP,,19865|pedrinhas paulista|SP
744,09810,sao bernardo do campo,SP,,09810|sao bernardo do campo|SP
745,31510,belo horizonte,MG,,31510|belo horizonte|MG
746,02515,sao paulo,SP,,02515|sao paulo|SP
747,15500,votuporanga,SP,,15500|votuporanga|SP
748,19025,presidente prudente,SP,,19025|presidente prudente|SP
749,13825,holambra,SP,,13825|holambra|SP
750,08752,mogi das cruzes,SP,,08752|mogi das cruzes|SP
751,88901,ararangua,SC,,88901|ararangua|SC
752,83324,pinhais,PR,,83324|pinhais|PR
753,02117,sao paulo,SP,,02117|sao paulo|SP
754,09540,sao caetano do sul,SP,,09540|sao caetano do sul|SP
755,04361,sao paulo,SP,,04361|sao paulo|SP
756,03306,sao paulo,SP,,03306|sao paulo|SP
757,86047,londrina,PR,,86047|londrina|PR
758,04213,sao paulo,SP,,04213|sao paulo|SP
759,14092,ribeirao preto,SP,,14092|ribeirao preto|SP
760,14026,ribeirao preto,SP,,14026|ribeirao preto|SP
761,16200,birigui,SP,,16200|birigui|SP
762,01254,sao paulo,SP,,01254|sao paulo|SP
763,74435,goiania,GO,,74435|goiania|GO
764,01026,sao paulo,SP,,01026|sao paulo|SP
765,26020,nova iguacu,RJ,,26020|nova iguacu|RJ
766,07140,guarulhos,SP,,07140|guarulhos|SP
767,90560,porto alegre,RS,,90560|porto alegre|RS
768,03307,sao paulo,SP,,03307|sao paulo|SP
769,02804,sao paulo,SP,,02804|sao paulo|SP
770,13480,limeira,SP,,13480|limeira|SP
771,22790,rio de janeiro,RJ,,22790|rio de janeiro|RJ
772,85948,pato bragado,PR,,85948|pato bragado|PR
773,99500,carazinho,RS,,99500|carazinho|RS
774,38680,arinos,MG,,38680|arinos|MG
775,13520,sao pedro,SP,,13520|sao pedro|SP
776,88504,lages,SC,,88504|lages|SC
777,04122,sao paulo,SP,,04122|sao paulo|SP
778,09320,maua,SP,,09320|maua|SP
779,01223,sao paulo,SP,,01223|sao paulo|SP
780,13660,porto ferreira,SP,,13660|porto ferreira|SP
781,06365,carapicuiba,SP,,06365|carapicuiba|SP
782,85640,ampere,PR,,85640|ampere|PR
783,35500,divinopolis,MG,,35500|divinopolis|MG
784,30180,belo horizonte,MG,,30180|belo horizonte|MG
785,83010,sao jose dos pinhais,PR,,83010|sao jose dos pinhais|PR
786,01026,sao paulo,SP,,01026|sao paulo|SP
787,35680,itauna,MG,,35680|itauna|MG
788,11443,guaruja,SP,,11443|guaruja|SP
789,03065,sao paulo,SP,,03065|sao paulo|SP
790,88063,florianopolis,SC,,88063|florianopolis|SC
791,03533,sao paulo,SP,,03533|sao paulo|SP
792,91901,porto alegre,RS,,91901|porto alegre|RS
793,13800,mogi mirim,SP,,13800|mogi mirim|SP
794,89224,joinville,SC,,89224|joinville|SC
795,89520,curitibanos,SC,,89520|curitibanos|SC
796,71906,brasilia df,DF,,71906|brasilia df|DF
797,37410,tres coracoes,MG,,37410|tres coracoes|MG
798,05849,sao paulo,SP,,05849|sao paulo|SP
799,60346,fortaleza,CE,,60346|fortaleza|CE
800,01403,sao paulo,SP,,01403|sao paulo|SP
801,02727,sao paulo,SP,,02727|sao paulo|SP
802,12215,sao jose dos campos,SP,,12215|sao jose dos campos|SP
803,08710,mogi das cruses,SP,,08710|mogi das cruses|SP
804,02565,sao paulo,SP,,02565|sao paulo|SP
805,04256,sao paulo,SP,,04256|sao paulo|SP
806,13088,campinas,SP,,13088|campinas|SP
807,13185,hortolandia,SP,,13185|hortolandia|SP
808,04160,sao paulo,SP,,04160|sao paulo|SP
809,30310,belo horizonte,MG,,30310|belo horizonte|MG
810,87025,maringa,PR,,87025|maringa|PR
811,20771,rio de janeiro,RJ,,20771|rio de janeiro|RJ
812,12940,atibaia,SP,,12940|atibaia|SP
813,88210,porto belo,SC,,88210|porto belo|SC
814,85900,toledo,PR,,85900|toledo|PR
815,17511,marilia,SP,,17511|marilia|SP
816,82940,curitiba,PR,,82940|curitiba|PR
817,35162,ipatinga,MG,,35162|ipatinga|MG
818,95059,caxias do sul,RS,,95059|caxias do sul|RS
819,88790,laguna,SP,,88790|laguna|SP
820,13920,pedreira,SP,,13920|pedreira|SP
821,02407,sao paulo,SP,,02407|sao paulo|SP
822,13041,campinas,SP,,13041|campinas|SP
823,12942,atibaia,SP,,12942|atibaia|SP
824,36071,juiz de fora,MG,,36071|juiz de fora|MG
825,01310,sao paulo,SP,,01310|sao paulo|SP
826,36213,dores de campos,MG,,36213|dores de campos|MG
827,05353,sao paulo - sp,SP,,05353|sao paulo - sp|SP
828,02532,sao paulo,SP,,02532|sao paulo|SP
829,09560,sao caetano do sul,SP,,09560|sao caetano do sul|SP
830,13603,araras,SP,,13603|araras|SP
831,37142,divisa nova,MG,,37142|divisa nova|MG
832,05138,sao paulo,SP,,05138|sao paulo|SP
833,07071,guarulhos,SP,,07071|guarulhos|SP
834,09111,santo andre,SP,,09111|santo andre|SP
835,18040,sorocaba,SP,,18040|sorocaba|SP
836,13085,campinas,SP,,13085|campinas|SP
837,17350,igaracu do tiete,SP,,17350|igaracu do tiete|SP
838,13473,americana,SP,,13473|americana|SP
839,88353,brusque,SC,,88353|brusque|SC
840,88350,brusque,SC,,88350|brusque|SC
841,09510,sao caetano do sul,SP,,09510|sao caetano do sul|SP
842,38412,uberlandia,MG,,38412|uberlandia|MG
843,14750,pitangueiras,SP,,14750|pitangueiras|SP
844,30120,belo horizonte,MG,,30120|belo horizonte|MG
845,14400,franca,SP,,14400|franca|SP
846,04131,sao paulo,SP,,04131|sao paulo|SP
847,22451,rio de janeiro,RJ,,22451|rio de janeiro|RJ
848,04317,sao paulo,SP,,04317|sao paulo|SP
849,01001,sao paulo,SP,,01001|sao paulo|SP
850,05705,sao paulo,SP,,05705|sao paulo|SP
851,81650,curitiba,PR,,81650|curitiba|PR
852,07160,guarulhos,SP,,07160|guarulhos|SP
853,18085,sorocaba,SP,,18085|sorocaba|SP
854,81020,curitiba,PR,,81020|curitiba|PR
855,79090,campo grande,MS,,79090|campo grande|MS
856,01226,sao paulo,SP,,01226|sao paulo|SP
857,03303,sao paulo,SP,,03303|sao paulo|SP
858,03567,sao paulo,SP,,03567|sao paulo|SP
859,09270,santo andre,SP,,09270|santo andre|SP
860,17400,garca,SP,,17400|garca|SP
861,19470,presidente epitacio,SP,,19470|presidente epitacio|SP
862,91510,porto alegre,RS,,91510|porto alegre|RS
863,14940,ibitinga,SP,,14940|ibitinga|SP
864,03613,sao paulo,SP,,03613|sao paulo|SP
865,31255,belo horizonte,MG,,31255|belo horizonte|MG
866,14940,ibitinga,SP,,14940|ibitinga|SP
867,74340,goiania,GO,,74340|goiania|GO
868,02124,sao paulo,SP,,02124|sao paulo|SP
869,14910,tabatinga,SP,,14910|tabatinga|SP
870,09726,sbc/sp,SP,,09726|sbc/sp|SP
871,85904,toledo,PR,,85904|toledo|PR
872,81730,curitiba,PR,,81730|curitiba|PR
873,89211,joinville,SC,,89211|joinville|SC
874,05174,sao paulo,SP,,05174|sao paulo|SP
875,45816,arraial d'ajuda (porto seguro),BA,,45816|arraial d'ajuda (porto seguro)|BA
876,13481,limeira,SP,,13481|limeira|SP
877,61800,pacatuba,CE,,61800|pacatuba|CE
878,13930,serra negra,SP,,13930|serra negra|SP
879,04087,sao paulo,SP,,04087|sao paulo|SP
880,23095,rio de janeiro,RJ,,23095|rio de janeiro|RJ
881,73801,formosa,GO,,73801|formosa|GO
882,07023,guarulhos,SP,,07023|guarulhos|SP
883,03167,sao paulo,SP,,03167|sao paulo|SP
884,04833,sao paulo,SP,,04833|sao paulo|SP
885,24346,niteroi,RJ,,24346|niteroi|RJ
886,37564,borda da mata,MG,,37564|borda da mata|MG
887,81825,curitiba,PR,,81825|curitiba|PR
888,11680,ubatuba,SP,,11680|ubatuba|SP
889,85988,entre rios do oeste,PR,,85988|entre rios do oeste|PR
890,13566,sao carlos,SP,,13566|sao carlos|SP
891,37540,sao paulo,SP,,37540|sao paulo|SP
892,15813,catanduva,SP,,15813|catanduva|SP
893,11013,santos,SP,,11013|santos|SP
894,20751,rio de janeiro,RJ,,20751|rio de janeiro|RJ
895,06768,taboao da serra,SP,,06768|taboao da serra|SP
896,03550,sao paulo,SP,,03550|sao paulo|SP
897,35570,formiga,MG,,35570|formiga|MG
898,01139,sao paulo,SP,,01139|sao paulo|SP
899,11075,santos,SP,,11075|santos|SP
900,95012,caxias do sul,RS,,95012|caxias do sul|RS
901,27930,macae,RJ,,27930|macae|RJ
902,42738,lauro de freitas,BA,,42738|lauro de freitas|BA
903,31230,belo horizonte,MG,,31230|belo horizonte|MG
904,13506,rio claro,SP,,13506|rio claro|SP
905,95900,lajeado,RS,,95900|lajeado|RS
906,85804,cascavel,PR,,85804|cascavel|PR
907,14020,ribeirao preto,SP,,14020|ribeirao preto|SP
908,95800,venancio aires,RS,,95800|venancio aires|RS
909,79107,campo grande,MS,,79107|campo grande|MS
910,15041,sao jose do rio preto,SP,,15041|sao jose do rio preto|SP
911,88370,navegantes,SC,,88370|navegantes|SC
912,30130,belo horizonte,MG,,30130|belo horizonte|MG
913,09633,sao bernardo do campo,SP,,09633|sao bernardo do campo|SP
914,06717,cotia,SP,,06717|cotia|SP
915,02220,sao paulo,SP,,02220|sao paulo|SP
916,04456,sao paulo,SP,,04456|sao paulo|SP
917,11070,santos,SP,,11070|santos|SP
918,13481,limeira,SP,,13481|limeira|SP
919,06513,santana de parnaiba,SP,,06513|santana de parnaiba|SP
920,81050,curitiba,PR,,81050|curitiba|PR
921,12701,cruzeiro,SP,,12701|cruzeiro|SP
922,02372,sao paulo,SP,,02372|sao paulo|SP
923,14940,ibitinga,SP,,14940|ibitinga|SP
924,09920,diadema,SP,,09920|diadema|SP
925,05041,sao paulo,SP,,05041|sao paulo|SP
926,87050,maringa,PR,,87050|maringa|PR
927,97050,santa maria,RS,,97050|santa maria|RS
928,71200,brasilia,DF,,71200|brasilia|DF
929,18047,sorocaba,SP,,18047|sorocaba|SP
930,15085,sao jose do rio preto,SP,,15085|sao jose do rio preto|SP
931,15130,mirassol,SP,,15130|mirassol|SP
932,06033,osasco,SP,,06033|osasco|SP
933,36886,muriae,MG,,36886|muriae|MG
934,01311,sao paulo,SP,,01311|sao paulo|SP
935,02510,sao paulo,SP,,02510|sao paulo|SP
936,92420,canoas,RS,,92420|canoas|RS
937,22745,rio de janeiro,RJ,,22745|rio de janeiro|RJ
938,09810,sao bernardo do campo,SP,,09810|sao bernardo do campo|SP
939,15076,sao jose do rio preto,SP,,15076|sao jose do rio preto|SP
940,27274,volta redonda,RJ,,27274|volta redonda|RJ
941,07170,guarulhos,SP,,07170|guarulhos|SP
942,04144,sao paulo,SP,,04144|sao paulo|SP
943,05319,sao paulo,SP,,05319|sao paulo|SP
944,05315,sao paulo,SP,,05315|sao paulo|SP
945,04827,sao paulo,SP,,04827|sao paulo|SP
946,09230,santo andre/sao paulo,SP,,09230|santo andre/sao paulo|SP
947,95240,ipe,RS,,95240|ipe|RS
948,01230,sao paulo,SP,,01230|sao paulo|SP
949,59775,messias targino,RN,,59775|messias targino|RN
950,25750,petropolis,RJ,,25750|petropolis|RJ
951,01224,sao paulo,SP,,01224|sao paulo|SP
952,13082,campinas,SP,,13082|campinas|SP
953,02751,sao paulo,SP,,02751|sao paulo|SP
954,81540,curitiba,PR,,81540|curitiba|PR
955,13660,porto ferreira,SP,,13660|porto ferreira|SP
956,37004,varginha,MG,,37004|varginha|MG
957,31130,belo horizonte,MG,,31130|belo horizonte|MG
958,91150,porto alegre,RS,,91150|porto alegre|RS
959,72125,brasilia,DF,,72125|brasilia|DF
960,14050,ribeirao preto,SP,,14050|ribeirao preto|SP
961,18608,botucatu,SP,,18608|botucatu|SP
962,81320,curitiba,PR,,81320|curitiba|PR
963,08220,sao paulo,SP,,08220|sao paulo|SP
964,29260,domingos martins,ES,,29260|domingos martins|ES
965,13030,campinas,SP,,13030|campinas|SP
966,03644,sao paulo,SP,,03644|sao paulo|SP
967,38010,uberaba,MG,,38010|uberaba|MG
968,19027,presidente prudente,SP,,19027|presidente prudente|SP
969,01031,sao paulo,SP,,01031|sao paulo|SP
970,03282,sao paulo,SP,,03282|sao paulo|SP
